,loss,a,b,ga,gb
3492,0.03288375474650071,0.9404700973406624,-0.0072289122116711525,-0.026476516280330244,-0.007228912211671168
3493,0.03288300186004614,0.9404965738569427,-0.007221683299459481,-0.026450039764049953,-0.007221683299459494
3494,0.032882250478611603,0.9405230238967068,-0.007214461616160022,-0.02642358972428586,-0.0072144616161600676
3495,0.03288150059918855,0.9405494474864311,-0.007207247154543861,-0.026397166134561587,-0.007207247154543937
3496,0.03288075221877446,0.9405758446525656,-0.007200039907389317,-0.02637076896842709,-0.007200039907389334
3497,0.032880005334372825,0.940602215421534,-0.007192839867481928,-0.0263443981994587,-0.0071928398674819686
3498,0.0328792599429931,0.9406285598197335,-0.007185647027614446,-0.026318053801259216,-0.007185647027614478
3499,0.032878516041650756,0.9406548778735347,-0.007178461380586832,-0.02629173574745795,-0.007178461380586857
3500,0.032877773627367185,0.9406811696092822,-0.007171282919206245,-0.026265444011710527,-0.007171282919206315
3501,0.03287703269716977,0.9407074350532939,-0.007164111636287039,-0.026239178567698786,-0.007164111636287098
3502,0.03287629324809182,0.9407336742318616,-0.007156947524650751,-0.02621293938913109,-0.0071569475246507875
3503,0.03287555527717257,0.9407598871712507,-0.0071497905771261,-0.026186726449742,-0.00714979057712612
3504,0.03287481878145719,0.9407860738977004,-0.007142640786548974,-0.02616053972329228,-0.007142640786549015
3505,0.03287408375799676,0.9408122344374237,-0.007135498145762425,-0.026134379183569017,-0.007135498145762511
3506,0.03287335020384822,0.9408383688166072,-0.007128362647616663,-0.026108244804385485,-0.007128362647616687
3507,0.03287261811607441,0.9408644770614116,-0.007121234284969046,-0.026082136559581064,-0.007121234284969119
3508,0.03287188749174407,0.9408905591979713,-0.007114113050684078,-0.02605605442302143,-0.007114113050684104
3509,0.03287115832793176,0.9409166152523943,-0.0071069989376333935,-0.026029998368598355,-0.007106998937633435
3510,0.03287043062171791,0.940942645250763,-0.00709989193869576,-0.026003968370229707,-0.007099891938695805
3511,0.03286970437018879,0.9409686492191333,-0.007092792046757064,-0.025977964401859437,-0.007092792046757151
3512,0.03286897957043648,0.9409946271835351,-0.007085699254710307,-0.025951986437457587,-0.0070856992547103596
3513,0.032868256219558856,0.9410205791699726,-0.0070786135554555965,-0.02592603445102008,-0.007078613555455677
3514,0.032867534314659656,0.9410465052044237,-0.007071534941900141,-0.025900108416569013,-0.0070715349419002045
3515,0.03286681385284834,0.9410724053128402,-0.007064463406958241,-0.025874208308152496,-0.007064463406958314
3516,0.03286609483124019,0.9410982795211483,-0.007057398943551283,-0.025848334099844366,-0.007057398943551288
3517,0.03286537724695624,0.9411241278552481,-0.007050341544607732,-0.02582248576574457,-0.007050341544607759
3518,0.03286466109712326,0.9411499503410139,-0.007043291203063125,-0.025796663279978795,-0.007043291203063174
3519,0.032863946378873805,0.9411757470042939,-0.007036247911860061,-0.02577086661669884,-0.007036247911860085
3520,0.032863233089346126,0.9412015178709106,-0.007029211663948201,-0.025745095750082145,-0.007029211663948214
3521,0.03286252122568422,0.9412272629666606,-0.007022182452284253,-0.025719350654332063,-0.007022182452284306
3522,0.03286181078503776,0.9412529823173149,-0.007015160269831969,-0.025693631303677782,-0.007015160269832049
3523,0.03286110176456217,0.9412786759486186,-0.007008145109562137,-0.02566793767237411,-0.007008145109562162
3524,0.0328603941614185,0.9413043438862909,-0.007001136964452574,-0.025642269734701777,-0.007001136964452595
3525,0.03285968797277351,0.9413299861560256,-0.006994135827488122,-0.025616627464967102,-0.006994135827488153
3526,0.032858983195799635,0.9413556027834905,-0.006987141691660634,-0.025591010837502186,-0.006987141691660699
3527,0.03285827982767492,0.941381193794328,-0.006980154549968973,-0.025565419826664642,-0.006980154549969029
3528,0.0328575778655831,0.9414067592141547,-0.0069731743954190035,-0.02553985440683796,-0.0069731743954190946
3529,0.03285687730671349,0.9414322990685615,-0.006966201221023584,-0.025514314552431173,-0.0069662012210236456
3530,0.03285617814826105,0.941457813383114,-0.00695923501980256,-0.025488800237878736,-0.006959235019802648
3531,0.03285548038742637,0.9414833021833519,-0.006952275784782757,-0.02546331143764084,-0.00695227578478284
3532,0.032854784021415596,0.9415087654947895,-0.006945323508997974,-0.025437848126203234,-0.0069453235089980475
3533,0.032854089047440485,0.9415342033429157,-0.006938378185488976,-0.025412410278076985,-0.006938378185489034
3534,0.03285339546271833,0.9415596157531938,-0.006931439807303487,-0.02538699786779889,-0.006931439807303533
3535,0.032852703264472045,0.9415850027510616,-0.006924508367496184,-0.025361610869931085,-0.006924508367496248
