epoch,loss,a,b,ga,gb
465,159.48113343110745,10.111321784400788,6.3483894427231835,-4.1982912127423334e-05,-9.02857576324199
466,159.39965900838328,10.1113218263837,6.357418018486426,-4.058068007725524e-05,-9.019547187478748
467,159.31834745303024,10.11132186696438,6.3664375656739045,-3.922528266411973e-05,-9.010527640291272
468,159.2371984394765,10.111321906189662,6.375448093314196,-3.791515560806147e-05,-9.001517112650982
469,159.15621164280088,10.111321944104818,6.384449610426847,-3.664878687777673e-05,-8.99251559553833
470,159.07538673873196,10.111321980753605,6.393442126022385,-3.5424714944383594e-05,-8.983523079942792
471,158.99472340364633,10.11132201617832,6.4024256491023275,-3.4241527078847866e-05,-8.97453955686285
472,158.9142213145676,10.111322050419847,6.41140018865919,-3.309785779856611e-05,-8.965565017305988
473,158.833880149165,10.111322083517706,6.420365753676496,-3.199238710658392e-05,-8.956599452288682
474,158.75369958575214,10.111322115510093,6.429322353128785,-3.092383922921726e-05,-8.947642852836392
475,158.67367930328555,10.111322146433933,6.438269995981622,-2.9890980924392352e-05,-8.938695209983551
476,158.59381898136374,10.111322176324913,6.447208691191605,-2.8892620182887186e-05,-8.929756514773569
477,158.51411830022548,10.111322205217533,6.456138447706379,-2.7927604765864088e-05,-8.920826758258796
478,158.4345769407489,10.111322233145138,6.465059274464638,-2.6994820877007443e-05,-8.91190593150054
479,158.35519458444992,10.111322260139959,6.473971180396139,-2.6093192074768013e-05,-8.902994025569038
480,158.27597091348122,10.11132228623315,6.482874174421708,-2.5221677737135908e-05,-8.894091031543466
481,158.19690561063086,10.111322311454828,6.491768265453252,-2.437927203573054e-05,-8.885196940511925
482,158.11799835932092,10.1113223358341,6.500653462393764,-2.356500271707773e-05,-8.87631174357141
483,158.03924884360643,10.111322359399102,6.509529774137335,-2.277793006942375e-05,-8.867435431827841
484,157.96065674817382,10.111322382177033,6.518397209569163,-2.20171456639946e-05,-8.858567996396014
485,157.88222175834008,10.111322404194178,6.527255777565559,-2.128177154372679e-05,-8.849709428399617
486,157.80394356005098,10.111322425475949,6.536105486993958,-2.0570958964526654e-05,-8.840859718971217
487,157.72582183988033,10.111322446046907,6.544946346712929,-1.9883887587639037e-05,-8.832018859252244
488,157.64785628502833,10.111322465930796,6.553778365572181,-1.921976438825368e-05,-8.823186840392996
489,157.5700465833205,10.11132248515056,6.562601552412574,-1.8577823007944972e-05,-8.814363653552602
490,157.49239242320638,10.111322503728383,6.571415916066127,-1.7957322459551507e-05,-8.805549289899046
491,157.4148934937584,10.111322521685706,6.580221465356026,-1.7357546679704682e-05,-8.796743740609148
492,157.33754948467035,10.111322539043252,6.5890182090966345,-1.67778034665389e-05,-8.78794699686854
493,157.26036008625653,10.111322555821056,6.597806156093503,-1.621742369388812e-05,-8.779159049871675
494,157.1833249894501,10.11132257203848,6.606585315143374,-1.5675760645535776e-05,-8.7703798908218
495,157.10644388580226,10.111322587714241,6.6153556950341965,-1.5152189182117581e-05,-8.761609510930978
496,157.02971646748065,10.11132260286643,6.624117304545128,-1.4646105068095495e-05,-8.752847901420047
497,156.9531424272682,10.111322617512535,6.632870152446547,-1.4156924189592246e-05,-8.744095053518627
498,156.87672145856217,10.11132263166946,6.641614247500066,-1.3684081961400808e-05,-8.735350958465107
499,156.80045325537262,10.11132264535354,6.650349598458531,-1.3227032733993837e-05,-8.726615607506643
500,156.7243375123213,10.111322658580573,6.659076214066038,-1.2785248982254416e-05,-8.71788899189914
501,156.64837392464025,10.111322671365821,6.667794103057937,-1.2358220832538792e-05,-8.709171102907236
502,156.57256218817102,10.111322683724042,6.6765032741608445,-1.1945455422392115e-05,-8.70046193180433
503,156.4969019993631,10.111322695669498,6.685203736092649,-1.154647638759343e-05,-8.691761469872528
504,156.4213930552725,10.111322707215974,6.693895497562521,-1.1160823327372782e-05,-8.683069708402654
505,156.34603505356114,10.111322718376798,6.702578567270924,-1.0788051084091422e-05,-8.674386638694251
506,156.27082769249526,10.111322729164849,6.711252953909619,-1.0427729444927536e-05,-8.665712252055554
507,156.1957706709441,10.111322739592579,6.719918666161674,-1.0079442577989539e-05,-8.6570465398035
508,156.12086368837913,10.111322749672022,6.728575712701478,-9.74278850844712e-06,-8.648389493263698
509,156.04610644487224,10.11132275941481,6.737224102194741,-9.41737873654347e-06,-8.639741103770433
510,155.97149864109517,10.111322768832189,6.745863843298512,-9.102837659156648e-06,-8.631101362666664
511,155.89703997831782,10.111322777935026,6.754494944661179,-8.798802275123308e-06,-8.622470261303997
512,155.82273015840738,10.111322786733828,6.763117414922482,-8.504921712301438e-06,-8.613847791042696
513,155.7485688838269,10.111322795238749,6.7717312627135255,-8.220856769185048e-06,-8.60523394325165
514,155.6745558576344,10.111322803459606,6.780336496656777,-7.946279605675955e-06,-8.5966287093084
515,155.60069078348124,10.111322811405886,6.788933125366086,-7.680873321078253e-06,-8.588032080599088
516,155.52697336561124,10.111322819086759,6.797521157446685,-7.4243316557840446e-06,-8.579444048518491
517,155.4534033088596,10.11132282651109,6.806100601495203,-7.176358489232371e-06,-8.570864604469973
518,155.37998031865143,10.11132283368745,6.814671466099672,-6.936667621630477e-06,-8.562293739865504
519,155.3067041010007,10.111322840624117,6.823233759839538,-6.704982442897745e-06,-8.553731446125635
520,155.23357436250905,10.1113228473291,6.831787491285664,-6.481035554315895e-06,-8.545177714679511
521,155.16059081036462,10.111322853810137,6.840332669000343,-6.264568513870473e-06,-8.536632536964829
522,155.087753152341,10.111322860074706,6.848869301537308,-6.055331483366899e-06,-8.528095904427868
523,155.0150610967957,10.111322866130038,6.857397397441735,-5.853082984685898e-06,-8.519567808523442
524,154.94251435266946,10.111322871983122,6.865916965250259,-5.657589605107205e-06,-8.511048240714915
525,154.87011262948474,10.111322877640712,6.874428013490974,-5.468625728099142e-06,-8.502537192474204
526,154.79785563734464,10.111322883109338,6.882930550683448,-5.2859732386423275e-06,-8.494034655281725
527,154.72574308693186,10.11132288839531,6.89142458533873,-5.109421403176384e-06,-8.485540620626447
528,154.65377468950732,10.111322893504733,6.899910125959357,-4.938766360282898e-06,-8.477055080005819
529,154.5819501569093,10.111322898443499,6.9083871810393624,-4.773811248014681e-06,-8.468578024925813
530,154.51026920155186,10.11132290321731,6.916855759064288,-4.614365621819161e-06,-8.460109446900885
531,154.43873153642423,10.111322907831676,6.925315868511189,-4.460245498194126e-06,-8.451649337453986
532,154.36733687508922,10.111322912291921,6.933767517848643,-4.311273001803784e-06,-8.443197688116536
533,154.29608493168217,10.111322916603195,6.942210715536759,-4.167276194493752e-06,-8.434754490428416
534,154.22497542091003,10.111322920770471,6.950645470027188,-4.028088889754144e-06,-8.426319735937989
535,154.15400805804987,10.111322924798559,6.959071789763126,-3.893550478096586e-06,-8.417893416202048
536,154.08318255894812,10.11132292869211,6.967489683179328,-3.763505632377928e-06,-8.409475522785847
537,154.01249864001903,10.111322932455614,6.975899158702114,-3.637804307800252e-06,-8.40106604726306
538,153.94195601824393,10.11132293609342,6.984300224749377,-3.5163013926649e-06,-8.3926649812158
539,153.8715544111697,10.111322939609721,6.992692889730592,-3.3988566719926894e-06,-8.384272316234583
540,153.80129353690808,10.111322943008577,7.001077162046827,-3.2853346419869923e-06,-8.375888043918348
541,153.7311731141341,10.111322946293912,7.0094530500907455,-3.175604251737241e-06,-8.367512155874431
542,153.6611928620852,10.111322949469516,7.01782056224662,-3.0695388668391388e-06,-8.359144643718553
543,153.59135250056016,10.111322952539055,7.026179706890339,-2.967016047477955e-06,-8.350785499074837
544,153.52165174991782,10.111322955506072,7.034530492389414,-2.867917497496819e-06,-8.342434713575763
545,153.452090331076,10.11132295837399,7.04287292710299,-2.7721288570319302e-06,-8.334092278862183
546,153.38266796551048,10.111322961146119,7.051207019381852,-2.6795395569934043e-06,-8.325758186583323
547,153.3133843752537,10.111322963825659,7.059532777568435,-2.590042739029741e-06,-8.31743242839674
548,153.24423928289383,10.1113229664157,7.067850209996832,-2.5035351645783523e-06,-8.309114995968342
549,153.17523241157363,10.111322968919236,7.0761593249928,-2.419916927465238e-06,-8.300805880972373
550,153.10636348498917,10.111322971339153,7.084460130873772,-2.339091541216476e-06,-8.292505075091404
551,153.03763222738894,10.111322973678243,7.092752635948863,-2.2609657535213045e-06,-8.284212570016312
552,152.9690383635727,10.11132297593921,7.10103684851888,-2.1854493279533925e-06,-8.275928357446297
553,152.9005816188902,10.11132297812466,7.109312776876326,-2.112455145834247e-06,-8.26765242908885
554,152.83226171924028,10.111322980237116,7.117580429305415,-2.041898977040546e-06,-8.259384776659761
555,152.76407839106983,10.111322982279015,7.125839814082075,-1.9736994108825457e-06,-8.251125391883102
556,152.69603136137232,10.111322984252714,7.134090939473958,-1.9077777178608812e-06,-8.242874266491215
557,152.62812035768727,10.111322986160491,7.142333813740449,-1.844057838752633e-06,-8.234631392224724
558,152.56034510809852,10.111322988004549,7.150568445132674,-1.7824661917984486e-06,-8.2263967608325
559,152.4927053412337,10.111322989787014,7.158794841893506,-1.7229317236342469e-06,-8.218170364071666
560,152.42520078626288,10.111322991509946,7.167013012257578,-1.6653857092023828e-06,-8.209952193707595
561,152.35783117289742,10.111322993175332,7.175222964451286,-1.6097617117338814e-06,-8.201742241513893
562,152.29059623138906,10.111322994785093,7.1834247066928,-1.555995568196522e-06,-8.193540499272375
563,152.22349569252881,10.111322996341089,7.191618247192072,-1.5040251964819618e-06,-8.185346958773104
564,152.15652928764572,10.111322997845114,7.199803594150845,-1.4537906463374383e-06,-8.177161611814329
565,152.08969674860597,10.111322999298904,7.20798075576266,-1.405233964760555e-06,-8.168984450202515
566,152.02299780781186,10.111323000704138,7.216149740212862,-1.3582990832219365e-06,-8.160815465752314
567,151.9564321982003,10.111323002062436,7.224310555678614,-1.3129318285791668e-06,-8.15265465028656
568,151.8899996532424,10.111323003375368,7.232463210328901,-1.2690798102994449e-06,-8.144501995636274
569,151.82369990694184,10.111323004644447,7.240607712324537,-1.2266924859432038e-06,-8.136357493640638
570,151.75753269383415,10.111323005871139,7.248744069818177,-1.1857209028676152e-06,-8.128221136146998
571,151.69149774898548,10.11132300705686,7.256872290954324,-1.1461177164164838e-06,-8.120092915010853
572,151.62559480799152,10.111323008202978,7.264992383869335,-1.1078372990596109e-06,-8.111972822095838
573,151.55982360697666,10.111323009310816,7.273104356691431,-1.0708354529924692e-06,-8.103860849273744
574,151.49418388259258,10.111323010381652,7.281208217540705,-1.0350694683438632e-06,-8.09575698842447
575,151.42867537201758,10.11132301141672,7.28930397452913,-1.0004980977100787e-06,-8.087661231436044
576,151.36329781295518,10.111323012417218,7.297391635760566,-9.670814215496647e-07,-8.07957357020461
577,151.29805094363337,10.111323013384299,7.30547120933077,-9.34780855459394e-07,-8.071493996634404
578,151.23293450280337,10.11132301431908,7.313542703327404,-9.035591065185145e-07,-8.063422502637772
579,151.1679482297385,10.11132301522264,7.3216061258300424,-8.733801478228998e-07,-8.055359080135132
580,151.10309186423356,10.11132301609602,7.3296614849101775,-8.442092112090905e-07,-8.047303721054998
581,151.03836514660327,10.11132301694023,7.337708788631232,-8.160125362337567e-07,-8.039256417333943
582,150.97376781768148,10.111323017756241,7.345748045048566,-7.887576757639181e-07,-8.03121716091661
583,150.9092996188202,10.111323018544999,7.353779262209483,-7.624131249031052e-07,-8.02318594375569
584,150.84496029188847,10.111323019307411,7.361802448153239,-7.369485065282789e-07,-8.015162757811936
585,150.78074957927123,10.11132302004436,7.369817610911051,-7.123343748389744e-07,-8.007147595054123
586,150.7166672238686,10.111323020756695,7.377824758506105,-6.885423390485812e-07,-7.999140447459069
587,150.6527129690944,10.111323021445237,7.385823898953564,-6.65544968796894e-07,-7.991141307011612
588,150.58888655887543,10.111323022110783,7.393815040260576,-6.433156995626633e-07,-7.9831501657046
589,150.52518773765053,10.1113230227541,7.40179819042628,-6.21828883595299e-07,-7.975167015538895
590,150.46161625036922,10.11132302337593,7.40977335744182,-6.010597353451886e-07,-7.967191848523354
591,150.39817184249105,10.11132302397699,7.417740549290343,-5.809842623420991e-07,-7.959224656674833
592,150.3348542599842,10.111323024557974,7.425699773947018,-5.61579356144648e-07,-7.951265432018158
593,150.27166324932477,10.111323025119553,7.433651039379036,-5.428225704235956e-07,-7.9433141665861395
594,150.20859855749563,10.111323025662376,7.441594353545622,-5.246922592050396e-07,-7.935370852419552
595,150.1456599319855,10.111323026187067,7.449529724398042,-5.071675332146697e-07,-7.927435481567132
596,150.08284712078776,10.111323026694235,7.457457159879609,-4.902280998066999e-07,-7.919508046085565
597,150.02015987239957,10.111323027184463,7.465376667925694,-4.7385444486280904e-07,-7.91158853803948
598,149.95759793582096,10.111323027658317,7.473288256463734,-4.5802768727298824e-07,-7.903676949501443
599,149.8951610605535,10.111323028116345,7.4811919334132355,-4.427295134519227e-07,-7.89577327255194
600,149.83284899659975,10.111323028559076,7.489087706685788,-4.2794229375431313e-07,-7.887877499279386
601,149.77066149446188,10.111323028987018,7.496975584185067,-4.1364899516338483e-07,-7.879989621780109
602,149.70859830514067,10.111323029400667,7.504855573806847,-3.998330757895019e-07,-7.872109632158327
603,149.646659180135,10.1113230298005,7.512727683439006,-3.8647862675134093e-07,-7.864237522526167
604,149.58484387144023,10.111323030186979,7.5205919209615315,-3.7357021938078104e-07,-7.856373285003643
605,149.5231521315475,10.111323030560548,7.528448294246535,-3.6109297070652245e-07,-7.848516911718642
606,149.46158371344285,10.11132303092164,7.536296811158254,-3.4903245614259504e-07,-7.840668394806923
607,149.40013837060593,10.111323031270674,7.5441374795530605,-3.3737473859218884e-07,-7.832827726412116
608,149.3388158570094,10.111323031608048,7.551970307279473,-3.2610640846542083e-07,-7.824994898685702
609,149.27761592711752,10.111323031934155,7.559795302178158,-3.1521440541837363e-07,-7.817169903787017
610,149.21653833588547,10.11132303224937,7.5676124720819455,-3.0468621844192965e-07,-7.8093527338832285
611,149.15558283875833,10.111323032554056,7.5754218248158285,-2.94509682134958e-07,-7.8015433811493455
612,149.09474919166993,10.111323032848565,7.583223368196978,-2.846730567398481e-07,-7.793741837768196
613,149.03403715104207,10.111323033133239,7.5910171100347466,-2.751649371930398e-07,-7.78594809593043
614,148.97344647378344,10.111323033408404,7.598803058130677,-2.659744168340694e-07,-7.7781621478344976
615,148.91297691728863,10.111323033674378,7.606581220278512,-2.570908727648202e-07,-7.770383985686662
616,148.85262823943725,10.111323033931468,7.614351604264199,-2.4850403497111984e-07,-7.762613601700975
617,148.79240019859293,10.111323034179971,7.622114217865899,-2.4020400451263415e-07,-7.754850988099276
618,148.73229255360224,10.111323034420176,7.629869068853998,-2.3218116257339717e-07,-7.747096137111179
619,148.6723050637938,10.111323034652356,7.637616164991109,-2.2442631961894221e-07,-7.739349040974065
620,148.61243748897763,10.111323034876783,7.645355514032083,-2.169304461858701e-07,-7.731609691933092
621,148.55268958944342,10.111323035093713,7.653087123724016,-2.0968495664419607e-07,-7.723878082241159
622,148.49306112596042,10.111323035303398,7.660811001806257,-2.026814763667062e-07,-7.7161542041589195
623,148.43355185977592,10.11132303550608,7.668527156010416,-1.9591187447076663e-07,-7.70843804995476
624,148.37416155261448,10.111323035701993,7.676235594060371,-1.8936837659566665e-07,-7.700729611904804
625,148.31488996667713,10.111323035891361,7.683936323672276,-1.8304345940123313e-07,-7.693028882292901
626,148.25573686464,10.111323036074404,7.6916293525545685,-1.7692981418804266e-07,-7.6853358534106055
627,148.1967020096539,10.111323036251335,7.699314688407979,-1.7102032506954857e-07,-7.677650517557195
628,148.13778516534285,10.111323036422355,7.706992338925536,-1.6530822904314846e-07,-7.66997286703964
629,148.07898609580363,10.111323036587663,7.7146623117925754,-1.597869304532651e-07,-7.662302894172599
630,148.02030456560442,10.11132303674745,7.722324614686748,-1.54450044647092e-07,-7.654640591278427
631,147.96174033978406,10.1113230369019,7.729979255278026,-1.4929137978469954e-07,-7.64698595068715
632,147.90329318385113,10.111323037051193,7.737626241228714,-1.4430501323658974e-07,-7.639338964736462
633,147.84496286378288,10.111323037195499,7.7452655801934505,-1.3948518608231098e-07,-7.631699625771725
634,147.78674914602448,10.111323037334984,7.752897279819222,-1.3482638314599172e-07,-7.624067926145953
635,147.72865179748786,10.11132303746981,7.760521347745368,-1.303231438214425e-07,-7.6164438582198075
636,147.67067058555094,10.111323037600133,7.768137791603588,-1.25970364024397e-07,-7.608827414361586
637,147.61280527805673,10.111323037726104,7.77574661901795,-1.2176294694654645e-07,-7.601218586947225
638,147.5550556433122,10.111323037847866,7.783347837604897,-1.1769608317990787e-07,-7.59361736836028
639,147.4974214500875,10.111323037965562,7.7909414549732565,-1.1376502880011686e-07,-7.586023750991921
640,147.43990246761504,10.111323038079327,7.798527478724249,-1.0996526179951616e-07,-7.578437727240925
641,147.3824984655886,10.111323038189292,7.806105916451489,-1.0629242024151609e-07,-7.570859289513687
642,147.32520921416216,10.111323038295584,7.813676775741003,-1.0274225860484876e-07,-7.563288430224174
643,147.26803448394935,10.111323038398327,7.821240064171227,-9.931065505952574e-08,-7.555725141793951
644,147.21097404602222,10.111323038497638,7.828795789313021,-9.599366239854135e-08,-7.548169416652155
645,147.15402767191048,10.111323038593632,7.836343958729673,-9.278744255425409e-08,-7.540621247235503
646,147.09719513360062,10.11132303868642,7.843884579976908,-8.968831753008999e-08,-7.5330806259882666
647,147.04047620353487,10.111323038776108,7.8514176606028965,-8.669272938277573e-08,-7.52554754536228
648,146.98387065461029,10.111323038862801,7.858943208148259,-8.379716382478364e-08,-7.518021997816915
649,146.92737826017796,10.1113230389466,7.866461230146076,-8.099830665742047e-08,-7.510503975819101
650,146.87099879404215,10.111323039027598,7.873971734121895,-7.82929600973148e-08,-7.50299347184328
651,146.8147320304592,10.11132303910589,7.881474727593738,-7.567796637886204e-08,-7.495490478371436
652,146.7585777441366,10.111323039181569,7.888970218072109,-7.315032053156756e-08,-7.487994987893067
653,146.70253571023233,10.111323039254719,7.8964582130600025,-7.070709034451283e-08,-7.480506992905174
654,146.64660570435387,10.111323039325427,7.903938720052908,-6.834543819422834e-08,-7.473026485912269
655,146.5907875025572,10.111323039393772,7.91141174653882,-6.606270471820608e-08,-7.465553459426356
656,146.53508088134583,10.111323039459835,7.918877299998247,-6.385620145010762e-08,-7.45808790596693
657,146.4794856176703,10.111323039523691,7.9263353879042135,-6.172339271870442e-08,-7.4506298180609605
658,146.42400148892688,10.111323039585415,7.933786017722275,-5.966184107819573e-08,-7.443179188242902
659,146.36862827295678,10.111323039645077,7.941229196910518,-5.766910908278078e-08,-7.435736009054658
660,146.31336574804544,10.111323039702746,7.948664932919573,-5.5742944823578e-08,-7.428300273045605
661,146.2582136929214,10.111323039758489,7.956093233192618,-5.388115459936671e-08,-7.420871972772557
662,146.2031718867555,10.111323039812369,7.963514105165391,-5.208153743296862e-08,-7.413451100799786
663,146.14824010916018,10.11132303986445,7.970927556266191,-5.034203422837891e-08,-7.406037649698985
664,146.09341814018825,10.111323039914792,7.97833359391589,-4.866061499342323e-08,-7.398631612049284
665,146.03870576033228,10.111323039963452,7.985732225527939,-4.703537342720665e-08,-7.391232980437235
666,145.98410275052365,10.111323040010488,7.993123458508376,-4.546435957308859e-08,-7.383841747456798
667,145.92960889213165,10.111323040055952,8.000507300255833,-4.394585266709328e-08,-7.376457905709342
668,145.8752239669626,10.111323040099897,8.007883758161542,-4.247808101354167e-08,-7.369081447803634
669,145.8209477572589,10.111323040142375,8.015252839609346,-4.105931293452159e-08,-7.361712366355829
670,145.76678004569845,10.111323040183434,8.022614551975702,-3.968794771935791e-08,-7.3543506539894725
671,145.71272061539338,10.111323040223121,8.02996890262969,-3.836239193333313e-08,-7.346996303335485
672,145.65876924988947,10.111323040261484,8.037315898933025,-3.7081088521517816e-08,-7.339649307032149
673,145.6049257331653,10.111323040298565,8.044655548240058,-3.5842571378452704e-08,-7.332309657725117
674,145.55118984963093,10.111323040334408,8.051987857897783,-3.464539622655139e-08,-7.324977348067391
675,145.49756138412783,10.111323040369054,8.059312835245851,-3.3488213375676424e-08,-7.317652370719324
676,145.44404012192723,10.111323040402542,8.066630487616571,-3.2369716791436074e-08,-7.310334718348604
677,145.39062584872977,10.111323040434913,8.07394082233492,-3.1288542231777685e-08,-7.303024383630256
678,145.33731835066445,10.111323040466202,8.08124384671855,-3.024349280167371e-08,-7.295721359246625
679,145.28411741428775,10.111323040496446,8.088539568077797,-2.9233335226308554e-08,-7.2884256378873795
680,145.2310228265829,10.11132304052568,8.095827993715684,-2.8256930818315596e-08,-7.28113721224949
681,145.17803437495883,10.111323040553936,8.103109130927933,-2.7313162718201056e-08,-7.273856075037242
682,145.12515184724958,10.111323040581249,8.110382987002971,-2.640090315253474e-08,-7.2665822189622045
683,145.07237503171322,10.11132304060765,8.117649569221934,-2.5519126211293043e-08,-7.25931563674324
684,145.01970371703112,10.111323040633168,8.124908884858677,-2.4666787794558333e-08,-7.252056321106498
685,144.96713769230706,10.111323040657835,8.132160941179784,-2.3842927475925536e-08,-7.244804264785392
686,144.91467674706644,10.111323040681677,8.139405745444568,-2.3046595742926e-08,-7.237559460520608
687,144.86232067125533,10.111323040704724,8.146643304905089,-2.227684308309108e-08,-7.230321901060088
688,144.81006925523977,10.111323040727001,8.15387362680615,-2.1532778191613034e-08,-7.223091579159027
689,144.75792228980484,10.111323040748534,8.161096718385307,-2.0813571609323844e-08,-7.2158684875798675
690,144.7058795661538,10.111323040769348,8.168312586872887,-2.011840115301311e-08,-7.208652619092288
691,144.65394087590738,10.111323040789467,8.175521239491978,-1.9446422811597585e-08,-7.201443966473197
692,144.6021060111027,10.111323040808912,8.18272268345845,-1.8796934455167502e-08,-7.194242522506724
693,144.55037476419278,10.11132304082771,8.189916925980958,-1.8169099348597227e-08,-7.187048279984219
694,144.49874692804545,10.111323040845878,8.197103974260942,-1.756226265570149e-08,-7.179861231704233
695,144.44722229594257,10.111323040863441,8.204283835492646,-1.6975664038909598e-08,-7.17268137047253
696,144.3958006615793,10.111323040880416,8.211456516863118,-1.6408699593739585e-08,-7.165508689102056
697,144.34448181906308,10.111323040896824,8.21862202555222,-1.5860663552302868e-08,-7.158343180412954
698,144.29326556291306,10.111323040912685,8.225780368732632,-1.5330911992350593e-08,-7.151184837232544
699,144.2421516880591,10.111323040928017,8.232931553569864,-1.4818826457485556e-08,-7.14403365239531
700,144.19113998984093,10.111323040942835,8.24007558722226,-1.4323893992695958e-08,-7.136889618742915
701,144.14023026400753,10.11132304095716,8.247212476841002,-1.3845448847860098e-08,-7.129752729124175
702,144.08942230671607,10.111323040971005,8.254342229570126,-1.3383028999669478e-08,-7.122622976395048
703,144.03871591453122,10.111323040984388,8.26146485254652,-1.2936034181620925e-08,-7.115500353418653
704,143.98811088442437,10.111323040997323,8.268580352899939,-1.2503995094448328e-08,-7.108384853065237
705,143.93760701377272,10.111323041009827,8.275688737753004,-1.2086362403351813e-08,-7.1012764682121725
706,143.88720410035847,10.111323041021913,8.282790014221217,-1.1682677723001689e-08,-7.094175191743958
707,143.83690194236814,10.111323041033597,8.28988418941296,-1.1292464478174224e-08,-7.087081016552216
708,143.78670033839165,10.111323041044889,8.296971270429513,-1.0915300663327798e-08,-7.079993935535664
709,143.73659908742147,10.111323041055805,8.304051264365048,-1.0550713341217488e-08,-7.072913941600128
710,143.68659798885201,10.111323041066356,8.311124178306649,-1.0198287782259286e-08,-7.065841027658526
711,143.63669684247853,10.111323041076554,8.318190019334308,-9.85767474048771e-09,-7.058775186630866
712,143.58689544849673,10.111323041086411,8.325248794520938,-9.52844857238233e-09,-7.051716411444237
713,143.53719360750148,10.11132304109594,8.332300510932383,-9.210205462295563e-09,-7.0446646950327905
714,143.48759112048637,10.11132304110515,8.339345175627415,-8.90257433638908e-09,-7.037620030337761
715,143.43808778884278,10.111323041114053,8.346382795657753,-8.60520958667621e-09,-7.030582410307423
716,143.3886834143592,10.111323041122658,8.35341337806806,-8.317812898894773e-09,-7.0235518278971165
717,143.33937779922022,10.111323041130976,8.360436929895958,-8.039962267503143e-09,-7.016528276069219
718,143.29017074600583,10.111323041139016,8.367453458172026,-7.771435775794089e-09,-7.00951174779315
719,143.24106205769087,10.111323041146788,8.374462969919819,-7.511865987908095e-09,-7.002502236045357
720,143.19205153764383,10.1113230411543,8.381465472155863,-7.26095458958298e-09,-6.995499733809311
721,143.14313898962638,10.111323041161562,8.388460971889673,-7.01841781847179e-09,-6.988504234075504
722,143.0943242177924,10.11132304116858,8.395449476123748,-6.7840010160580275e-09,-6.981515729841429
723,143.0456070266873,10.111323041175364,8.402430991853588,-6.557416782015935e-09,-6.974534214111586
724,142.99698722124722,10.11132304118192,8.4094055260677,-6.338432285701856e-09,-6.967559679897475
725,142.9484646067983,10.111323041188259,8.416373085747596,-6.126738298917189e-09,-6.960592120217581
726,142.9000389890556,10.111323041194385,8.423333677867813,-5.9221056289970875e-09,-6.953631528097361
727,142.85171017412276,10.111323041200308,8.43028730939591,-5.7242978073190896e-09,-6.946677896569267
728,142.80347796849097,10.111323041206031,8.43723398729248,-5.533136572921649e-09,-6.939731218672696
729,142.75534217903822,10.111323041211564,8.444173718511152,-5.348323611542582e-09,-6.932791487454024
730,142.70730261302862,10.111323041216913,8.451106509998606,-5.169680662220344e-09,-6.925858695966569
731,142.65935907811146,10.111323041222082,8.458032368694573,-4.997025826014579e-09,-6.918932837270602
732,142.61151138232063,10.11132304122708,8.464951301531844,-4.8301335482392464e-09,-6.912013904433333
733,142.5637593340736,10.111323041231909,8.471863315436277,-4.668814653996378e-09,-6.905101890528897
734,142.51610274217109,10.111323041236577,8.478768417326807,-4.512890882324427e-09,-6.89819678863837
735,142.4685414157958,10.111323041241091,8.485666614115445,-4.362133040558547e-09,-6.891298591849731
736,142.42107516451188,10.111323041245454,8.492557912707294,-4.216417437419295e-09,-6.88440729325788
737,142.37370379826433,10.11132304124967,8.499442320000552,-4.075569449923933e-09,-6.877522885964622
738,142.32642712737788,10.111323041253746,8.506319842886517,-3.939465386793018e-09,-6.870645363078659
739,142.27924496255656,10.111323041257686,8.513190488249595,-3.807868779404089e-09,-6.8637747177155815
740,142.23215711488268,10.111323041261494,8.52005426296731,-3.6806668504141272e-09,-6.8569109429978665
741,142.18516339581632,10.111323041265175,8.526911173910309,-3.557732270564884e-09,-6.850054032054867
742,142.13826361719438,10.111323041268733,8.533761227942364,-3.438890416873619e-09,-6.843203978022812
743,142.09145759122987,10.111323041272172,8.540604431920386,-3.3240285119973123e-09,-6.83636077404479
744,142.0447451305113,10.111323041275496,8.547440792694431,-3.2130192266777157e-09,-6.829524413270745
745,141.9981260480017,10.111323041278709,8.5542703171077,-3.105691575910896e-09,-6.822694888857474
746,141.95160015703803,10.111323041281814,8.561093011996558,-3.0019800760783255e-09,-6.815872193968616
747,141.9051672713304,10.111323041284816,8.567908884190526,-2.9017137421760707e-09,-6.809056321774648
748,141.8588272049613,10.111323041287719,8.5747179405123,-2.804768882924691e-09,-6.802247265452874
749,141.81257977238485,10.111323041290524,8.581520187777754,-2.711087290663272e-09,-6.795445018187421
750,141.76642478842615,10.111323041293234,8.588315632795942,-2.6205452741123737e-09,-6.788649573169235
751,141.7203620682804,10.111323041295854,8.59510428236911,-2.5330373318865898e-09,-6.781860923596067
752,141.67439142751218,10.111323041298387,8.601886143292706,-2.4484324967488646e-09,-6.775079062672471
753,141.62851268205486,10.111323041300835,8.608661222355378,-2.3666725610382857e-09,-6.768303983609796
754,141.58272564820973,10.111323041303201,8.615429526338987,-2.287641109433025e-09,-6.761535679626189
755,141.53703014264522,10.11132304130549,8.622191062018613,-2.2112253645900637e-09,-6.754774143946561
756,141.4914259823964,10.1113230413077,8.62894583616256,-2.1373634808696807e-09,-6.748019369802617
757,141.4459129848639,10.111323041309838,8.635693855532361,-2.0659863366745413e-09,-6.741271350432813
